  year  month    day   hour    Press     Rain     SRad     NRad        H       LE        G    Ta002     U010   D010   ust005      wT005
  2008      5     12  20.25   1017.3      0.0      0.0    -41.6     -7.9      1.3     -4.7    17.27     2.46     15    0.080    -0.0064
  2008      5     12  20.75   1017.4      0.0      0.0    -47.7    -35.1     16.9     -4.7    17.97     3.32     30    0.168    -0.0279
  2008      5     12  21.25   1017.4      0.0      0.0    -49.2    -36.5     15.5     -4.9    18.13     3.42     38    0.170    -0.0291
  2008      5     12  21.75   1017.5      0.0      0.0    -47.2    -43.5     20.3     -5.1    18.17     3.28     49    0.177    -0.0346
  2008      5     12  22.25   1017.5      0.0      0.0    -33.8    -53.2     33.7     -5.3    18.37     3.61     54    0.234    -0.0420
  2008      5     12  22.75   1017.6      0.0      0.0    -36.6    -47.0     30.1     -6.0    18.30     3.92     59    0.254    -0.0370
  2008      5     12  23.25   1017.6      0.0      0.0    -42.4    -57.1     33.2     -7.7    17.80     4.31     61    0.297    -0.0450
  2008      5     12  23.75   1017.5      0.0      0.0    -40.4    -40.1     21.3    -10.6    17.40     3.99     56    0.200    -0.0317
  2008      5     13   0.25   1017.5      0.0      0.0    -51.1    -46.7     20.5    -10.1    16.97     4.11     63    0.227    -0.0371
  2008      5     13   0.75   1017.5      0.0      0.0    -49.7    -58.6     26.0    -12.2    16.53     3.99     64    0.275    -0.0465
  2008      5     13   1.25   1017.5      0.0      0.0    -44.6    -40.7     16.3    -13.7    15.63     3.50     59    0.217    -0.0323
  2008      5     13   1.75   1017.5      0.0      0.0    -43.2    -35.9     15.3    -14.5    15.23     3.66     53    0.227    -0.0284
  2008      5     13   2.25   1017.3      0.0      0.0    -44.6    -35.7     14.5    -14.6    14.83     3.66     55    0.228    -0.0282
  2008      5     13   2.75   1017.3      0.0      0.0    -46.8    -35.4     11.8    -14.1    14.47     3.41     47    0.206    -0.0281
  2008      5     13   3.25   1017.3      0.0      0.0    -45.0    -21.5      4.1    -13.2    13.33     3.01     39    0.142    -0.0171
  2008      5     13   3.75   1017.2      0.0      1.0    -43.7    -14.7      1.5    -11.7    12.47     2.75     34    0.092    -0.0117
  2008      5     13   4.25   1017.3      0.0     16.3    -32.5    -20.3      4.5     -9.4    12.50     2.94     34    0.127    -0.0161
  2008      5     13   4.75   1017.3      0.0     61.0    -10.3    -22.2     14.2     -6.2    12.97     3.08     29    0.176    -0.0172
  2008      5     13   5.25   1017.4      0.0    128.3     30.8    -11.6     25.1     -2.1    13.33     3.12     28    0.182    -0.0081
  2008      5     13   5.75   1017.5      0.0    141.7     40.6     -4.8     23.4      2.5    14.07     3.00     40    0.170    -0.0028
  2008      5     13   6.25   1017.6      0.0    229.3    102.7      9.5     38.2      7.7    14.23     2.08     35    0.152     0.0095
  2008      5     13   6.75   1017.6      0.0    365.0    188.3     30.8     83.8     13.4    16.47     2.86     54    0.204     0.0289
  2008      5     13   7.25   1017.7      0.0    439.0    239.3     41.2    104.8     19.3    17.57     3.11     42    0.219     0.0386
  2008      5     13   7.75   1017.6      0.0    517.0    295.1     56.1    136.4     25.3    18.70     2.84     49    0.229     0.0525
  2008      5     13   8.25   1017.6      0.0    585.7    347.8     61.0    172.9     30.7    19.77     2.79     61    0.178     0.0584
  2008      5     13   8.75   1017.5      0.0    648.3    394.0     74.8    201.8     35.5    20.77     2.86     35    0.186     0.0713
  2008      5     13   9.25   1017.4      0.0    707.0    442.5     74.5    227.1     39.6    21.73     2.94     42    0.238     0.0726
  2008      5     13   9.75   1017.2      0.0    754.3    480.0     79.6    259.3     43.1    22.77     3.02     54    0.193     0.0789
  2008      5     13  10.25   1017.0      0.0    795.3    514.6     80.9    270.9     45.7    23.57     3.03     59    0.258     0.0808
  2008      5     13  10.75   1016.7      0.0    855.7    568.4     86.4    269.4     46.8    24.03     3.31    100    0.208     0.0855
  2008      5     13  11.25   1016.5      0.0    785.0    528.0     83.8    310.8     45.7    23.97     3.38     23    0.199     0.0854
  2008      5     13  11.75   1016.3      0.0    569.7    376.9     54.0    257.2     42.3    23.77     3.14     21    0.272     0.0578
  2008      5     13  12.25   1016.1      0.0    536.0    350.4     44.6    224.2     36.8    23.63     4.03     16    0.298     0.0484
  2008      5     13  12.75   1015.9      0.0    598.0    402.4     78.9    265.1     30.4    23.17     5.70      3    0.424     0.0784
  2008      5     13  13.25   1015.8      0.0    618.0    408.3     90.0    222.8     23.9    22.87     5.89    360    0.455     0.0855
  2008      5     13  13.75   1015.5      0.0    475.7    309.9     43.8    180.9     17.9    22.97     6.42      6    0.476     0.0453
  2008      5     13  14.25   1015.4      0.0    417.3    260.7     13.9    135.7     12.8    22.47     6.50     10    0.411     0.0182
  2008      5     13  14.75   1015.3      0.0    609.7    399.0     69.3    206.7      8.6    22.80     6.45     18    0.443     0.0675
  2008      5     13  15.25   1015.2      0.0    381.0    229.8     30.6    164.9      5.1    22.13     5.56      0    0.380     0.0333
  2008      5     13  15.75   1015.1      0.0    321.7    172.8     -3.2    124.7      2.2    21.73     4.86    359    0.406     0.0033
  2008      5     13  16.25   1014.9      0.0    389.3    214.8     28.4    164.0      0.0    22.30     5.99      8    0.509     0.0315
  2008      5     13  16.75   1014.8      0.0    336.7    181.2     10.4    148.8     -1.6    22.17     6.69      8    0.540     0.0158
  2008      5     13  17.25   1014.8      0.0    241.3    112.1    -13.5    104.9     -2.5    21.60     6.61     16    0.401    -0.0061
  2008      5     13  17.75   1014.8      0.0    178.3     73.8    -23.3     82.5     -2.8    21.17     6.42     14    0.423    -0.0153
  2008      5     13  18.25   1015.1      0.0     96.3     16.8    -30.7     48.8     -2.6    20.53     6.03     16    0.391    -0.0230
  2008      5     13  18.75   1015.1      0.0     40.3    -20.8    -33.2     24.5     -2.3    19.83     5.17     20    0.353    -0.0261
  2008      5     13  19.25   1015.3      0.0     12.0    -29.7    -36.3     25.0     -1.8    19.53     4.58     24    0.298    -0.0287
  2008      5     13  19.75   1015.6      0.0      0.0    -31.2    -30.3     13.8     -1.5    18.97     4.13     20    0.265    -0.0242
  2008      5     13  20.25   1015.8      0.0      0.0    -29.5    -24.4      6.5     -1.1    18.30     3.77     20    0.246    -0.0196
  2008      5     13  20.75   1015.9      0.0      0.0    -30.0    -26.1     11.1     -1.0    18.00     3.76     25    0.253    -0.0208
  2008      5     13  21.25   1015.9      0.0      0.0    -34.6    -26.3      6.9     -1.0    17.53     3.71     22    0.237    -0.0212
  2008      5     13  21.75   1015.8      0.0      0.0    -42.5    -22.1     -2.7     -1.5    16.63     3.51     19    0.223    -0.0181
  2008      5     13  22.25   1015.9      0.0      0.0    -43.2    -22.6     -2.5     -2.5    16.13     3.63     24    0.214    -0.0185
  2008      5     13  22.75   1015.9      0.0      0.0    -45.9    -23.4      1.6     -4.0    15.67     3.28     28    0.209    -0.0189
  2008      5     13  23.25   1015.9      0.0      0.0    -38.5    -26.3      4.9     -5.8    15.30     3.78     33    0.224    -0.0210
  2008      5     13  23.75   1015.7      0.0      0.0    -34.6    -23.3      6.3     -7.9    15.07     4.18     31    0.236    -0.0186
  2008      5     14   0.25   1015.7      0.0      0.0    -25.8    -20.9      6.3     -6.6    14.83     3.66     30    0.224    -0.0166
  2008      5     14   0.75   1015.6      0.0      0.0    -30.1    -16.9      4.3     -5.7    14.60     3.73     23    0.193    -0.0134
  2008      5     14   1.25   1015.4      0.0      0.0    -33.8    -15.7      0.6     -5.4    14.17     3.25     22    0.175    -0.0126
  2008      5     14   1.75   1015.3      0.0      0.0    -35.5    -18.3     -0.8     -5.5    13.80     3.43     27    0.183    -0.0148
  2008      5     14   2.25   1015.1      0.0      0.0    -40.6    -21.3     -2.3     -5.9    13.47     3.52     28    0.205    -0.0173
  2008      5     14   2.75   1014.9      0.0      0.0    -40.0    -18.2     -3.9     -6.0    13.07     3.03     28    0.159    -0.0148
  2008      5     14   3.25   1014.8      0.0      0.0    -43.3    -17.9     -5.9     -5.6    12.67     2.80     27    0.154    -0.0146
  2008      5     14   3.75   1014.7      0.0      2.7    -41.7    -15.5     -5.6     -4.8    12.33     3.32     22    0.141    -0.0127
  2008      5     14   4.25   1014.8      0.0     23.0    -28.6    -19.2     -4.2     -3.7    12.47     2.94     34    0.177    -0.0156
  2008      5     14   4.75   1014.9      0.0     67.3     -0.0     -9.3      2.5     -2.3    12.50     3.00     21    0.175    -0.0073
  2008      5     14   5.25   1014.9      0.0    134.7     54.0      3.3     17.5      0.0    13.23     2.69     27    0.182     0.0035
  2008      5     14   5.75   1015.0      0.0    184.0     75.4     10.9     27.1      3.5    14.10     2.05     26    0.156     0.0100
  2008      5     14   6.25   1015.0      0.0    217.3     99.5     16.2     35.8      7.8    14.73     2.00     35    0.156     0.0148
  2008      5     14   6.75   1015.0      0.0    331.3    170.9     37.2     82.5     12.1    15.97     2.53     40    0.185     0.0340
  2008      5     14   7.25   1014.9      0.0    386.0    208.9     41.0     80.5     16.2    16.80     2.71     62    0.174     0.0372
  2008      5     14   7.75   1014.8      0.0    499.3    287.9     63.1    125.6     20.4    18.03     2.40     56    0.192     0.0576
  2008      5     14   8.25      NaN      NaN      NaN      NaN      NaN      NaN     25.5      NaN      NaN    NaN      NaN        NaN
  2008      5     14   8.75      NaN      NaN      NaN      NaN      NaN      NaN     31.5      NaN      NaN    NaN      NaN        NaN
  2008      5     14   9.25   1014.4      0.0    689.0    435.0      NaN      NaN     36.9    20.97     2.14     97      NaN        NaN
  2008      5     14   9.75   1014.3      0.0    463.0    290.1      NaN      NaN     39.9    20.87     2.71     91      NaN        NaN
  2008      5     14  10.25   1014.1      0.0    377.0    237.7      NaN      NaN     39.9    20.73     2.84    115      NaN        NaN
  2008      5     14  10.75   1013.9      0.0    429.3    266.7      NaN      NaN     38.2    20.93     2.62    114      NaN        NaN
  2008      5     14  11.25   1013.5      0.0    674.0    437.8      NaN      NaN     37.1    21.80     3.10     96      NaN        NaN
  2008      5     14  11.75   1013.1      0.0    718.0    477.4      NaN      NaN     37.3    22.67     3.60     63      NaN        NaN
  2008      5     14  12.25   1012.9      0.0    862.7    568.1      NaN      NaN     37.9    23.70     3.72    106      NaN        NaN
  2008      5     14  12.75   1012.7      0.0    563.7    364.4      NaN      NaN     36.6    23.53     3.86    113      NaN        NaN
  2008      5     14  13.25   1012.5      0.0    536.7    333.9      NaN      NaN     32.8    23.33     2.88    115      NaN        NaN
  2008      5     14  13.75   1012.1      0.0    525.0    326.6      NaN      NaN     27.5    23.63     2.04    123      NaN        NaN
  2008      5     14  14.25   1011.7      0.0    618.3    392.9      NaN      NaN     22.8    24.07     2.41     90      NaN        NaN
  2008      5     14  14.75   1011.3      0.0    598.7    364.8      NaN      NaN     19.6    24.40     2.18     36      NaN        NaN
  2008      5     14  15.25   1011.1      0.0    532.7    307.2      NaN      NaN     17.0    24.70     1.54    316      NaN        NaN
  2008      5     14  15.75   1011.0      0.0    442.0    254.3      NaN      NaN     13.5    24.80     1.80     61      NaN        NaN
  2008      5     14  16.25   1010.7      0.0    304.0    159.1      NaN      NaN      8.6    24.47     2.15    107      NaN        NaN
  2008      5     14  16.75   1010.7      0.0    135.3     60.2      NaN      NaN      3.1    22.57     4.23    106      NaN        NaN
